"","Parm","Average_Likelihood","ID"
"result.17",0.924012787016109,2.24657989856706e-109,122
"result.18",0.0465096989902668,2.16454605296189e-152,122
"result.19",0.0662331716739573,7.76779170163705e-105,122
"result.20",0.279248331862036,2.30766140654043e-108,122
"result.21",0.436578295216896,6.93197223483934e-107,122
"result.22",0.248840770982206,1.28549640817915e-107,122
"result.23",0.418399909259751,1.18455327490008e-105,122
"result.24",0.309421631898731,6.26769972843175e-108,122
"result.25",0.57803937057266,2.25830333811305e-109,122
"result.26",0.856582946556155,2.24660877257167e-109,122
"result.27",0.595781366685405,2.25165719700697e-109,122
"result.28",0.256551903830841,2.13695001526778e-107,122
"result.29",0.0379795107268728,1.56074449008765e-168,122
"result.30",0.645690330581274,2.28040568218154e-109,122
"result.31",0.988014439549297,2.2465790230698e-109,122
"result.32",0.702144856953528,9.41391718030821e-107,122
"result.33",0.749746556151658,2.27880690737602e-109,122
"result.34",0.531736853788607,2.27346021684812e-109,122
"result.35",0.560158068959136,2.25830333811305e-109,122
"result.36",0.688894984135404,7.11627318881603e-107,122
"result.37",0.518342558043078,2.30774677296135e-109,122
"result.38",0.936405850241426,2.24657916258916e-109,122
"result.39",0.978739081695676,2.24657903789755e-109,122
"result.40",0.125946785435081,8.30256685703864e-99,122
"result.41",0.882996523578186,2.24658115683475e-109,122
"result.42",0.138401162822265,7.525010794275e-102,122
"result.43",0.465988300901372,9.15202675993401e-109,122
"result.44",0.737103120784741,2.44096935174488e-109,122
"result.45",0.193338136738166,1.21512763463747e-107,122
"result.46",0.395821514653508,2.54070343691563e-107,122
"result.47",0.104275874758605,1.26924001920084e-55,122
"result.48",0.508682942597661,2.30774677296135e-109,122
"result.49",0.524588582848664,2.30774677296135e-109,122
"result.50",0.614259764170274,2.25165719700697e-109,122
"result.51",0.152630932098255,7.85124404813128e-107,122
"result.52",0.287901896403637,6.26769974317896e-108,122
"result.53",0.1610185475857,7.20852586198603e-105,122
"result.54",0.950834712069482,2.24657907416022e-109,122
"result.55",0.263505076065194,2.61290516610891e-105,122
"result.56",0.206996283843182,1.2150879597721e-107,122
"result.57",0.176973366835155,3.96066777188078e-103,122
"result.58",0.800664992381353,2.24660877257167e-109,122
"result.59",0.544293738417327,2.25830333811305e-109,122
"result.60",0.632500338940881,2.24877107704403e-109,122
"result.61",0.995016987046693,2.2465790230698e-109,122
"result.62",0.835298123431858,2.24660877257167e-109,122
"result.63",0.94101321154274,2.24657916258916e-109,122
"result.64",0.403671148004942,4.56956012243961e-108,122
"result.65",0.724199152307119,3.36558827883483e-108,122
"result.66",0.345147137064487,6.26769972842961e-108,122
"result.67",0.588778823616449,2.25830333811305e-109,122
"result.68",0.0795301753189415,4.97957947881411e-90,122
"result.69",0.184906738111749,1.58300003300586e-107,122
"result.70",0.296474082286004,6.26769972843478e-108,122
"result.71",0.908151823584922,2.24657989856706e-109,122
"result.72",0.362597415319178,3.21485524876063e-108,122
"result.73",0.774298624100629,2.24664996429719e-109,122
"result.74",0.237578301539179,1.25744929974668e-107,122
"result.75",0.718672979988623,8.83107350146253e-109,122
"result.76",0.841376248612069,2.24660877257167e-109,122
"result.77",0.602939475378953,2.25165719700697e-109,122
"result.78",0.674122717566788,1.44084802648094e-108,122
"result.79",0.691676738308743,8.46437655431515e-107,122
"result.80",0.96717080967268,2.24657903789755e-109,122
"result.81",0.496467082186136,3.74315854703819e-109,122
"result.82",0.762968589332886,2.25078010490094e-109,122
"result.83",0.21162392168073,1.2150860267357e-107,122
"result.84",0.112815090971999,4.11621951107835e-82,122
"result.85",0.338152897560503,6.26769972842961e-108,122
"result.86",0.795102556387428,2.24660879662329e-109,122
"result.87",0.01551425044192,1.38841138515146e-122,122
"result.88",0.142585806907155,3.21073537383926e-106,122
"result.89",0.378493624834809,3.21485524844074e-108,122
"result.90",0.443624674477614,5.95970165108437e-108,122
"result.91",0.813660665999632,2.24660877257167e-109,122
"result.92",0.878189614843577,2.24658115683475e-109,122
"result.93",0.326744668120518,6.26769972842961e-108,122
"result.94",0.310484397842083,6.26769972843175e-108,122
"result.95",0.352436097725295,6.26769972842961e-108,122
"result.96",0.0221918676095083,2.69541824518837e-192,122
"result.97",0.75405547517119,2.24675251908768e-109,122
"result.98",0.559987638832536,2.25830333811305e-109,122
"result.99",0.421568955699913,1.34645322474276e-105,122
"result.100",0.622415836430155,2.25165719720305e-109,122
"result.1",0.0948297634720802,1.81832435379383e-45,123
"result.2",0.0884105533408001,2.35349596895689e-56,123
"result.3",0.0545514586404897,1.25462708512421e-123,123
"result.4",0.478605173069518,3.00845191654285e-105,123
"result.5",0.866761023872532,2.24680522475252e-105,123
"result.6",0.00727583089610562,3.03072817558701e-103,123
"result.7",0.459783256675582,6.11288000670787e-105,123
"result.8",0.221952676849905,4.20048673428195e-104,123
"result.9",0.891466545392759,2.24680392304464e-105,123
"result.10",0.384981208599638,1.12920178638471e-104,123
"result.11",0.827687243046239,2.24680751113359e-105,123
"result.12",0.662900771219283,8.34987064998268e-104,123
"result.13",0.487051427331753,3.00845191654285e-105,123
"result.14",0.910833428469487,2.24680377202103e-105,123
"result.15",0.78094377207337,2.2468075111567e-105,123
"result.16",0.655861737306695,6.58170703478822e-104,123
"result.17",0.924012787016109,2.24680377202103e-105,123
"result.18",0.0465096989902668,1.93814228901307e-153,123
"result.19",0.0662331716739573,1.0269227113973e-100,123
"result.20",0.279248331862036,7.68527266943766e-105,123
"result.21",0.436578295216896,1.51100483345553e-104,123
"result.22",0.248840770982206,4.30109985318557e-104,123
"result.23",0.418399909259751,3.56586141058072e-102,123
"result.24",0.309421631898731,2.08426379210779e-104,123
"result.25",0.57803937057266,2.24875792040168e-105,123
"result.26",0.856582946556155,2.24680751113359e-105,123
"result.27",0.595781366685405,2.24761626150034e-105,123
"result.28",0.256551903830841,5.71078319094774e-104,123
"result.29",0.0379795107268728,1.11229542905859e-169,123
"result.30",0.645690330581274,2.85563455594171e-105,123
"result.31",0.988014439549297,2.24680367180873e-105,123
"result.32",0.702144856953528,3.81768704822081e-103,123
"result.33",0.749746556151658,2.24721672400434e-105,123
"result.34",0.531736853788607,2.25147913028262e-105,123
"result.35",0.560158068959136,2.24875792039996e-105,123
"result.36",0.688894984135404,1.09558665506054e-102,123
"result.37",0.518342558043078,2.25792619385388e-105,123
"result.38",0.936405850241426,2.24680368697597e-105,123
"result.39",0.978739081695676,2.24680367335576e-105,123
"result.40",0.125946785435081,4.16081250665064e-93,123
"result.41",0.882996523578186,2.24680392304464e-105,123
"result.42",0.138401162822265,1.9485867928531e-95,123
"result.43",0.465988300901372,3.97288878984067e-105,123
"result.44",0.737103120784741,2.25035053313237e-105,123
"result.45",0.193338136738166,4.20126727037594e-104,123
"result.46",0.395821514653508,8.83175429067944e-103,123
"result.47",0.104275874758605,4.74784920189918e-52,123
"result.48",0.508682942597661,2.25792619385388e-105,123
"result.49",0.524588582848664,2.25792619385388e-105,123
"result.50",0.614259764170274,2.24761626150206e-105,123
"result.51",0.152630932098255,4.07746006092469e-103,123
"result.52",0.287901896403637,2.08426381933094e-104,123
"result.53",0.1610185475857,5.28895679961626e-101,123
"result.54",0.950834712069482,2.24680367724075e-105,123
"result.55",0.263505076065194,7.48013905457794e-102,123
"result.56",0.206996283843182,4.20054158027611e-104,123
"result.57",0.176973366835155,3.27853512753948e-100,123
"result.58",0.800664992381353,2.24680751113359e-105,123
"result.59",0.544293738417327,2.24875792039996e-105,123
"result.60",0.632500338940881,2.24748479666929e-105,123
"result.61",0.995016987046693,2.24680367180873e-105,123
"result.62",0.835298123431858,2.24680751113359e-105,123
"result.63",0.94101321154274,2.24680368697597e-105,123
"result.64",0.403671148004942,1.3924157311278e-103,123
"result.65",0.724199152307119,4.50590423038812e-105,123
"result.66",0.345147137064487,2.08426379210163e-104,123
"result.67",0.588778823616449,2.24875792040002e-105,123
"result.68",0.0795301753189415,1.48924401370689e-88,123
"result.69",0.184906738111749,9.12899364845508e-104,123
"result.70",0.296474082286004,2.08426379211661e-104,123
"result.71",0.908151823584922,2.24680377202103e-105,123
"result.72",0.362597415319178,1.07910809288974e-104,123
"result.73",0.774298624100629,2.24681313192433e-105,123
"result.74",0.237578301539179,4.25957937612588e-104,123
"result.75",0.718672979988623,2.5398117809856e-105,123
"result.76",0.841376248612069,2.24680751113359e-105,123
"result.77",0.602939475378953,2.24761626150034e-105,123
"result.78",0.674122717566788,8.34987064998268e-104,123
"result.79",0.691676738308743,3.05815994891191e-103,123
"result.80",0.96717080967268,2.24680367335576e-105,123
"result.81",0.496467082186136,2.57941015792438e-105,123
"result.82",0.762968589332886,2.24685883913582e-105,123
"result.83",0.21162392168073,4.20050341790213e-104,123
"result.84",0.112815090971999,2.30304314696321e-72,123
"result.85",0.338152897560503,2.08426379210174e-104,123
"result.86",0.795102556387428,2.2468075111567e-105,123
"result.87",0.01551425044192,6.68161780654577e-131,123
"result.88",0.142585806907155,3.39401700155041e-101,123
"result.89",0.378493624834809,1.07910797897502e-104,123
"result.90",0.443624674477614,6.26590554868785e-105,123
"result.91",0.813660665999632,2.24680751113359e-105,123
"result.92",0.878189614843577,2.24680392304464e-105,123
"result.93",0.326744668120518,2.0842637921018e-104,123
"result.94",0.310484397842083,2.08426379210779e-104,123
"result.95",0.352436097725295,2.08426379210163e-104,123
"result.96",0.0221918676095083,4.39865975368479e-193,123
"result.97",0.75405547517119,2.24682691360625e-105,123
"result.98",0.559987638832536,2.24875792039996e-105,123
"result.99",0.421568955699913,2.52917892577135e-102,123
"result.100",0.622415836430155,2.24761628681584e-105,123
"result.1",0.0948297634720802,3.06468994889703e-60,124
"result.2",0.0884105533408001,1.08545347545762e-68,124
"result.3",0.0545514586404897,6.86660139359943e-126,124
"result.4",0.478605173069518,3.34332952608591e-100,124
"result.5",0.866761023872532,2.24745272880866e-101,124
"result.6",0.00727583089610562,1.51578410349012e-103,124
"result.7",0.459783256675582,1.10991298146183e-99,124
"result.8",0.221952676849905,6.00457536074856e-99,124
"result.9",0.891466545392759,2.24711098104733e-101,124
"result.10",0.384981208599638,9.40356657942001e-98,124
"result.11",0.827687243046239,2.24798184365385e-101,124
"result.12",0.662900771219283,9.83225569751867e-99,124
"result.13",0.487051427331753,3.34332952608591e-100,124
"result.14",0.910833428469487,2.24706452356849e-101,124
"result.15",0.78094377207337,2.24798184365385e-101,124
"result.16",0.655861737306695,9.65456701411567e-99,124
"result.17",0.924012787016109,2.24706452356849e-101,124
"result.18",0.0465096989902668,2.3497684307174e-154,124
"result.19",0.0662331716739573,4.60546645252853e-114,124
"result.20",0.279248331862036,1.261085917356e-99,124
"result.21",0.436578295216896,1.10992539187532e-99,124
"result.22",0.248840770982206,1.21855653035606e-96,124
"result.23",0.418399909259751,9.15339752048378e-99,124
"result.24",0.309421631898731,3.42739806296585e-99,124
"result.25",0.57803937057266,2.47218180848241e-101,124
"result.26",0.856582946556155,2.24798184365385e-101,124
"result.27",0.595781366685405,2.35284501376879e-101,124
"result.28",0.256551903830841,1.49167786111371e-96,124
"result.29",0.0379795107268728,5.95609420211549e-171,124
"result.30",0.645690330581274,1.79760171104625e-99,124
"result.31",0.988014439549297,2.24702889422879e-101,124
"result.32",0.702144856953528,3.26519085260658e-101,124
"result.33",0.749746556151658,2.25175033036491e-101,124
"result.34",0.531736853788607,2.72112838675132e-101,124
"result.35",0.560158068959136,2.47218041911347e-101,124
"result.36",0.688894984135404,1.6430389277812e-99,124
"result.37",0.518342558043078,3.23406559149443e-101,124
"result.38",0.936405850241426,2.24703518382956e-101,124
"result.39",0.978739081695676,2.24702961933179e-101,124
"result.40",0.125946785435081,4.62760832910812e-86,124
"result.41",0.882996523578186,2.24711098104733e-101,124
"result.42",0.138401162822265,2.41746500069278e-97,124
"result.43",0.465988300901372,6.11699456864184e-100,124
"result.44",0.737103120784741,2.25175033118109e-101,124
"result.45",0.193338136738166,5.75314837261732e-99,124
"result.46",0.395821514653508,6.07652028277316e-97,124
"result.47",0.104275874758605,2.1162865402617e-43,124
"result.48",0.508682942597661,3.23406559149443e-101,124
"result.49",0.524588582848664,3.23406559149443e-101,124
"result.50",0.614259764170274,2.35284633607066e-101,124
"result.51",0.152630932098255,8.51775582304191e-94,124
"result.52",0.287901896403637,3.42739806530725e-99,124
"result.53",0.1610185475857,2.82907643061352e-98,124
"result.54",0.950834712069482,2.24703130092202e-101,124
"result.55",0.263505076065194,3.25597645699766e-98,124
"result.56",0.206996283843182,5.74864826361383e-99,124
"result.57",0.176973366835155,7.77673172666191e-97,124
"result.58",0.800664992381353,2.24798184365385e-101,124
"result.59",0.544293738417327,2.47218041911347e-101,124
"result.60",0.632500338940881,4.33057669759461e-101,124
"result.61",0.995016987046693,2.24702889422879e-101,124
"result.62",0.835298123431858,2.24798184365385e-101,124
"result.63",0.94101321154274,2.24703518382956e-101,124
"result.64",0.403671148004942,6.6163718126185e-97,124
"result.65",0.724199152307119,2.25746086211658e-101,124
"result.66",0.345147137064487,3.42739806293419e-99,124
"result.67",0.588778823616449,2.4721805457513e-101,124
"result.68",0.0795301753189415,3.26909992051016e-90,124
"result.69",0.184906738111749,5.85460174772192e-99,124
"result.70",0.296474082286004,3.42739806307164e-99,124
"result.71",0.908151823584922,2.24706452356849e-101,124
"result.72",0.362597415319178,2.02093409102176e-99,124
"result.73",0.774298624100629,2.2491573191238e-101,124
"result.74",0.237578301539179,1.11562418118985e-96,124
"result.75",0.718672979988623,2.25742808225528e-101,124
"result.76",0.841376248612069,2.24798184365385e-101,124
"result.77",0.602939475378953,2.35284501376845e-101,124
"result.78",0.674122717566788,9.83225569751867e-99,124
"result.79",0.691676738308743,2.84114224872721e-101,124
"result.80",0.96717080967268,2.24702961933179e-101,124
"result.81",0.496467082186136,1.84133200933902e-100,124
"result.82",0.762968589332886,2.25175033033746e-101,124
"result.83",0.21162392168073,5.74839520583237e-99,124
"result.84",0.112815090971999,4.01118200976627e-58,124
"result.85",0.338152897560503,3.42739806289016e-99,124
"result.86",0.795102556387428,2.24798184365385e-101,124
"result.87",0.01551425044192,7.16922300590542e-124,124
"result.88",0.142585806907155,5.75469236215601e-94,124
"result.89",0.378493624834809,2.00031285768557e-99,124
"result.90",0.443624674477614,1.10991299209101e-99,124
"result.91",0.813660665999632,2.24798184365385e-101,124
"result.92",0.878189614843577,2.24711098104733e-101,124
"result.93",0.326744668120518,3.42739806289152e-99,124
"result.94",0.310484397842083,3.42739806296585e-99,124
"result.95",0.352436097725295,3.4273981004007e-99,124
"result.96",0.0221918676095083,2.29576562706971e-192,124
"result.97",0.75405547517119,2.25175033033682e-101,124
"result.98",0.559987638832536,2.47218041911347e-101,124
"result.99",0.421568955699913,3.71089335843519e-99,124
"result.100",0.622415836430155,2.35514107051891e-101,124
"result.1",0.0948297634720802,6.14320522817576e-50,125
"result.2",0.0884105533408001,1.55300672013032e-63,125
"result.3",0.0545514586404897,5.10582395881301e-124,125
"result.4",0.478605173069518,3.0087527617345e-101,125
"result.5",0.866761023872532,2.24702990527499e-101,125
"result.6",0.00727583089610562,3.03107828367833e-95,125
"result.7",0.459783256675582,6.11349127720296e-101,125
"result.8",0.221952676849905,4.20136793918186e-100,125
"result.9",0.891466545392759,2.24702860343694e-101,125
"result.10",0.384981208599638,8.89242929633679e-100,125
"result.11",0.827687243046239,2.24703219188469e-101,125
"result.12",0.662900771219283,6.96373523177763e-99,125
"result.13",0.487051427331753,3.0087527617345e-101,125
"result.14",0.910833428469487,2.24702845239823e-101,125
"result.15",0.78094377207337,2.24703219188469e-101,125
"result.16",0.655861737306695,6.29253507006474e-99,125
"result.17",0.924012787016109,2.24702845239823e-101,125
"result.18",0.0465096989902668,8.78737654408874e-153,125
"result.19",0.0662331716739573,2.62184275120565e-107,125
"result.20",0.279248331862036,7.66966233601026e-101,125
"result.21",0.436578295216896,6.12240018059361e-101,125
"result.22",0.248840770982206,1.17904340114176e-98,125
"result.23",0.418399909259751,3.82336545289895e-99,125
"result.24",0.309421631898731,2.08447221878991e-100,125
"result.25",0.57803937057266,2.2489828192157e-101,125
"result.26",0.856582946556155,2.24703219188469e-101,125
"result.27",0.595781366685405,2.24784102312648e-101,125
"result.28",0.256551903830841,4.01422788807302e-98,125
"result.29",0.0379795107268728,1.78850339961253e-169,125
"result.30",0.645690330581274,4.53543554622209e-100,125
"result.31",0.988014439549297,2.24702835217591e-101,125
"result.32",0.702144856953528,1.41032855033389e-100,125
"result.33",0.749746556151658,2.24705159550337e-101,125
"result.34",0.531736853788607,2.25170427819565e-101,125
"result.35",0.560158068959136,2.24898279619199e-101,125
"result.36",0.688894984135404,4.99278799386619e-99,125
"result.37",0.518342558043078,2.25815198647326e-101,125
"result.38",0.936405850241426,2.24702836734466e-101,125
"result.39",0.978739081695676,2.24702835372309e-101,125
"result.40",0.125946785435081,6.86266848101096e-88,125
"result.41",0.882996523578186,2.24702860343694e-101,125
"result.42",0.138401162822265,3.33177917078704e-92,125
"result.43",0.465988300901372,3.97328569496486e-101,125
"result.44",0.737103120784741,2.24705180629943e-101,125
"result.45",0.193338136738166,4.21540167684421e-100,125
"result.46",0.395821514653508,3.84073794118818e-98,125
"result.47",0.104275874758605,5.374769504907e-44,125
"result.48",0.508682942597661,2.25815198647326e-101,125
"result.49",0.524588582848664,2.25815198647326e-101,125
"result.50",0.614259764170274,2.24784104613856e-101,125
"result.51",0.152630932098255,9.1660829317893e-99,125
"result.52",0.287901896403637,2.08447222748857e-100,125
"result.53",0.1610185475857,1.00634352743134e-97,125
"result.54",0.950834712069482,2.24702835760853e-101,125
"result.55",0.263505076065194,5.17585750944616e-98,125
"result.56",0.206996283843182,4.2023733171957e-100,125
"result.57",0.176973366835155,2.42201659827587e-95,125
"result.58",0.800664992381353,2.24703219188469e-101,125
"result.59",0.544293738417327,2.24898279619199e-101,125
"result.60",0.632500338940881,2.42872696905146e-101,125
"result.61",0.995016987046693,2.24702835217591e-101,125
"result.62",0.835298123431858,2.24703219188469e-101,125
"result.63",0.94101321154274,2.24702836734466e-101,125
"result.64",0.403671148004942,2.04040984765179e-98,125
"result.65",0.724199152307119,2.24932066378564e-101,125
"result.66",0.345147137064487,2.08447221848125e-100,125
"result.67",0.588778823616449,2.2489827979223e-101,125
"result.68",0.0795301753189415,1.26059126364781e-86,125
"result.69",0.184906738111749,4.50719194380991e-100,125
"result.70",0.296474082286004,2.08447221920225e-100,125
"result.71",0.908151823584922,2.24702845239823e-101,125
"result.72",0.362597415319178,1.07987815179172e-100,125
"result.73",0.774298624100629,2.24703781323751e-101,125
"result.74",0.237578301539179,9.06410520261442e-99,125
"result.75",0.718672979988623,2.2471961368215e-101,125
"result.76",0.841376248612069,2.24703219188469e-101,125
"result.77",0.602939475378953,2.24784102312648e-101,125
"result.78",0.674122717566788,6.96373523177763e-99,125
"result.79",0.691676738308743,9.75938580999751e-101,125
"result.80",0.96717080967268,2.24702835372309e-101,125
"result.81",0.496467082186136,2.57966809894017e-101,125
"result.82",0.762968589332886,2.2470515848632e-101,125
"result.83",0.21162392168073,4.2015757820842e-100,125
"result.84",0.112815090971999,1.41171997100065e-67,125
"result.85",0.338152897560503,2.08447221848516e-100,125
"result.86",0.795102556387428,2.24703219188469e-101,125
"result.87",0.01551425044192,7.90055342913915e-127,125
"result.88",0.142585806907155,1.62675577504802e-96,125
"result.89",0.378493624834809,1.07953778854004e-100,125
"result.90",0.443624674477614,6.11351365398287e-101,125
"result.91",0.813660665999632,2.24703219188469e-101,125
"result.92",0.878189614843577,2.24702860343694e-101,125
"result.93",0.326744668120518,2.08447221849096e-100,125
"result.94",0.310484397842083,2.08447221878991e-100,125
"result.95",0.352436097725295,2.08447221858954e-100,125
"result.96",0.0221918676095083,3.00881171921941e-192,125
"result.97",0.75405547517119,2.24705158448014e-101,125
"result.98",0.559987638832536,2.24898279619199e-101,125
"result.99",0.421568955699913,1.4303425144545e-99,125
"result.100",0.622415836430155,2.24792203010946e-101,125
"result.1",0.0948297634720802,1.61039121400998e-57,126
"result.2",0.0884105533408001,6.36455876781317e-66,126
"result.3",0.0545514586404897,8.36027434813926e-132,126
"result.4",0.478605173069518,7.80085030030308e-88,126
"result.5",0.866761023872532,2.24964312125692e-89,126
"result.6",0.00727583089610562,1.3581046028553e-88,126
"result.7",0.459783256675582,2.35341051823649e-87,126
"result.8",0.221952676849905,4.70104373726896e-85,126
"result.9",0.891466545392759,2.2481039926703e-89,126
"result.10",0.384981208599638,8.98358227620275e-85,126
"result.11",0.827687243046239,2.25192640361185e-89,126
"result.12",0.662900771219283,3.6294920007527e-87,126
"result.13",0.487051427331753,7.80085030030308e-88,126
"result.14",0.910833428469487,2.24788344339445e-89,126
"result.15",0.78094377207337,2.25192640361185e-89,126
"result.16",0.655861737306695,4.38381235501378e-87,126
"result.17",0.924012787016109,2.24788344339445e-89,126
"result.18",0.0465096989902668,5.4332326802565e-160,126
"result.19",0.0662331716739573,3.00326438165732e-107,126
"result.20",0.279248331862036,2.33605168668815e-87,126
"result.21",0.436578295216896,2.35341051823655e-87,126
"result.22",0.248840770982206,6.49562820776178e-85,126
"result.23",0.418399909259751,3.93163476982969e-87,126
"result.24",0.309421631898731,6.34784564292134e-87,126
"result.25",0.57803937057266,3.02573119230762e-89,126
"result.26",0.856582946556155,2.25192640361185e-89,126
"result.27",0.595781366685405,2.62573258788222e-89,126
"result.28",0.256551903830841,1.56011961714792e-85,126
"result.29",0.0379795107268728,1.2454160849187e-173,126
"result.30",0.645690330581274,9.46898599618873e-87,126
"result.31",0.988014439549297,2.24770563127086e-89,126
"result.32",0.702144856953528,2.28963813178946e-89,126
"result.33",0.749746556151658,2.26727088157938e-89,126
"result.34",0.531736853788607,3.80592716079602e-89,126
"result.35",0.560158068959136,3.01988408250611e-89,126
"result.36",0.688894984135404,3.85778185924866e-89,126
"result.37",0.518342558043078,5.3507502963133e-89,126
"result.38",0.936405850241426,2.24773865346354e-89,126
"result.39",0.978739081695676,2.24770959473775e-89,126
"result.40",0.125946785435081,1.25904172657189e-71,126
"result.41",0.882996523578186,2.2481039926703e-89,126
"result.42",0.138401162822265,7.91273765443375e-79,126
"result.43",0.465988300901372,1.36969064762981e-87,126
"result.44",0.737103120784741,2.26727088157938e-89,126
"result.45",0.193338136738166,4.58461496894217e-86,126
"result.46",0.395821514653508,6.91547284188144e-87,126
"result.47",0.104275874758605,4.5411276369322e-57,126
"result.48",0.508682942597661,5.3507502963133e-89,126
"result.49",0.524588582848664,5.3507502963133e-89,126
"result.50",0.614259764170274,2.6308165178968e-89,126
"result.51",0.152630932098255,8.27969717478142e-82,126
"result.52",0.287901896403637,6.34838518620496e-87,126
"result.53",0.1610185475857,2.63446916756758e-84,126
"result.54",0.950834712069482,2.24771854488694e-89,126
"result.55",0.263505076065194,1.10188156861479e-86,126
"result.56",0.206996283843182,1.67421026476762e-86,126
"result.57",0.176973366835155,1.74500900745978e-82,126
"result.58",0.800664992381353,2.25192640361185e-89,126
"result.59",0.544293738417327,3.01988408249675e-89,126
"result.60",0.632500338940881,1.35093939357624e-87,126
"result.61",0.995016987046693,2.24770563127086e-89,126
"result.62",0.835298123431858,2.25192640361185e-89,126
"result.63",0.94101321154274,2.24773865346354e-89,126
"result.64",0.403671148004942,5.33364353575781e-86,126
"result.65",0.724199152307119,2.2893097782907e-89,126
"result.66",0.345147137064487,6.34981422799753e-87,126
"result.67",0.588778823616449,3.0207474025518e-89,126
"result.68",0.0795301753189415,3.46203449295239e-93,126
"result.69",0.184906738111749,2.75515638617652e-85,126
"result.70",0.296474082286004,6.34788119117051e-87,126
"result.71",0.908151823584922,2.24788344339445e-89,126
"result.72",0.362597415319178,3.13632316581314e-85,126
"result.73",0.774298624100629,2.25682941302083e-89,126
"result.74",0.237578301539179,8.68561342233637e-85,126
"result.75",0.718672979988623,2.28930977814475e-89,126
"result.76",0.841376248612069,2.25192640361185e-89,126
"result.77",0.602939475378953,2.62573256888198e-89,126
"result.78",0.674122717566788,3.6294920007527e-87,126
"result.79",0.691676738308743,2.3355243098324e-89,126
"result.80",0.96717080967268,2.24770959473775e-89,126
"result.81",0.496467082186136,4.38306393936017e-88,126
"result.82",0.762968589332886,2.26727088157938e-89,126
"result.83",0.21162392168073,1.42457341742789e-86,126
"result.84",0.112815090971999,3.15431790359348e-44,126
"result.85",0.338152897560503,6.34781243883603e-87,126
"result.86",0.795102556387428,2.25192640361185e-89,126
"result.87",0.01551425044192,4.15766916709294e-123,126
"result.88",0.142585806907155,4.09118863683275e-80,126
"result.89",0.378493624834809,2.44801548620482e-85,126
"result.90",0.443624674477614,2.35341051823655e-87,126
"result.91",0.813660665999632,2.25192640361185e-89,126
"result.92",0.878189614843577,2.2481039926703e-89,126
"result.93",0.326744668120518,6.34781341051076e-87,126
"result.94",0.310484397842083,6.34784564292134e-87,126
"result.95",0.352436097725295,6.5268108408285e-87,126
"result.96",0.0221918676095083,1.28638673248725e-190,126
"result.97",0.75405547517119,2.26727088157938e-89,126
"result.98",0.559987638832536,3.01988408250611e-89,126
"result.99",0.421568955699913,3.93162291491765e-87,126
"result.100",0.622415836430155,4.13430269809426e-89,126
"result.1",0.0948297634720802,9.90056520619692e-64,127
"result.2",0.0884105533408001,1.77154155657326e-71,127
"result.3",0.0545514586404897,4.90805685316712e-126,127
"result.4",0.478605173069518,1.3251295692342e-108,127
"result.5",0.866761023872532,2.24665856778704e-109,127
"result.6",0.00727583089610562,3.03075372009504e-99,127
"result.7",0.459783256675582,4.57355886940742e-108,127
"result.8",0.221952676849905,2.88817149597209e-107,127
"result.9",0.891466545392759,2.24659359171863e-109,127
"result.10",0.384981208599638,8.77175609480698e-107,127
"result.11",0.827687243046239,2.24676352292019e-109,127
"result.12",0.662900771219283,4.29751339534666e-107,127
"result.13",0.487051427331753,1.3251295692342e-108,127
"result.14",0.910833428469487,2.24658521263397e-109,127
"result.15",0.78094377207337,2.24676352292019e-109,127
"result.16",0.655861737306695,3.71356647904253e-107,127
"result.17",0.924012787016109,2.24658521263397e-109,127
"result.18",0.0465096989902668,1.39864177868903e-155,127
"result.19",0.0662331716739573,5.05344630684666e-105,127
"result.20",0.279248331862036,5.86374401381643e-108,127
"result.21",0.436578295216896,4.57756906511224e-108,127
"result.22",0.248840770982206,9.26331813784333e-106,127
"result.23",0.418399909259751,2.46884875994587e-106,127
"result.24",0.309421631898731,1.59365667256086e-107,127
"result.25",0.57803937057266,2.30285577521825e-109,127
"result.26",0.856582946556155,2.24676352292019e-109,127
"result.27",0.595781366685405,2.27196993347784e-109,127
"result.28",0.256551903830841,3.02453524011084e-105,127
"result.29",0.0379795107268728,1.09880343567805e-171,127
"result.30",0.645690330581274,1.54100343125623e-108,127
"result.31",0.988014439549297,2.24657909433363e-109,127
"result.32",0.702144856953528,4.95871563717665e-108,127
"result.33",0.749746556151658,2.2475562334777e-109,127
"result.34",0.531736853788607,2.37023255109993e-109,127
"result.35",0.560158068959136,2.30285577396322e-109,127
"result.36",0.688894984135404,8.16093936133714e-107,127
"result.37",0.518342558043078,2.51571715720631e-109,127
"result.38",0.936405850241426,2.24658012066856e-109,127
"result.39",0.978739081695676,2.24657920795395e-109,127
"result.40",0.125946785435081,7.39201955575122e-93,127
"result.41",0.882996523578186,2.24659359171863e-109,127
"result.42",0.138401162822265,5.73288229561978e-98,127
"result.43",0.465988300901372,2.43382544576086e-108,127
"result.44",0.737103120784741,2.24756278680561e-109,127
"result.45",0.193338136738166,2.99810099968571e-107,127
"result.46",0.395821514653508,3.1113067753212e-105,127
"result.47",0.104275874758605,1.79239456317794e-60,127
"result.48",0.508682942597661,2.51571715720631e-109,127
"result.49",0.524588582848664,2.51571715720631e-109,127
"result.50",0.614259764170274,2.27196993471596e-109,127
"result.51",0.152630932098255,5.65905972493945e-104,127
"result.52",0.287901896403637,1.59365684890823e-107,127
